kelly_proportion,stack
1.0,1000
0.55,980
0.05,1000
0.6,980
1.0,1000
0.55,1000
0.2,1000
0.1,990
0.2,980
0.6,780
0.5,1000
0.2,1000
0.55,1000
0.95,1250
0.45,1000
1.0,980
0.75,990
0.65,1090
0.75,980
0.8,980
0.35,1000
0.35,980
0.55,1000
0.75,1000
0.4,1000
0.4,940
0.15,980
0.7,1000
0.65,1000
0.7,1000
0.9,1080
0.3,1000
0.5,1000
0.35,1000
0.5,990
0.6,1010
0.55,1000
0.95,1000
0.2,1000
0.85,1000
0.6,1000
1.0,1000
0.85,1000
0.8,990
0.05,980
0.85,1000
0.85,1050
1.0,1000
0.55,980
1.0,1000
0.55,1000
0.4,1000
0.45,980
0.85,1040
0.2,1000
0.3,1000
0.6,1000
0.8,1000
0.4,1000
0.15,980
0.45,1000
0.15,990
0.95,1050
0.05,1000
0.1,1000
0.1,1000
0.1,1000
0.55,960
0.05,1000
0.3,1000
0.95,960
0.35,1080
0.6,1000
0.3,1000
0.35,1000
0.6,1000
0.4,960
0.6,1000
0.7,1000
0.3,990
0.95,980
0.45,1000
0.55,1000
0.4,1030
0.1,1000
0.6,1000
0.05,1000
0.4,1000
0.9,990
0.05,980
0.95,1000
0.05,1000
0.55,1000
0.7,920
0.3,1110
0.55,1000
0.15,1000
0.75,990
0.5,1050
0.1,1000
0.8,1000
0.95,960
0.4,1000
0.4,1000
0.7,1000
0.05,1000
0.7,990
0.75,960
0.95,1000
0.1,1000
0.3,1070
0.65,980
0.8,1000
0.4,1000
0.6,1000
0.6,990
0.95,980
0.1,1000
0.35,940
0.6,1000
0.55,1210
0.35,1000
0.45,880
0.8,1050
0.2,990
0.35,960
0.2,1000
0.8,1000
0.7,1000
0.1,1000
0.4,1000
0.85,1000
0.65,1050
0.7,990
0.5,980
0.45,980
0.15,1000
0.4,1000
0.6,1000
0.6,1000
0.95,1000
0.8,1000
0.9,990
0.2,980
0.65,1000
0.8,1000
0.9,1030
0.55,1000
0.75,1000
0.4,1000
0.2,1000
0.95,990
0.15,1010
0.3,1000
0.25,1000
0.4,1000
0.05,1000
0.8,1000
0.75,1000
0.55,1000
0.1,990
1.0,980
0.6,1000
0.6,1210
0.4,1000
0.6,1000
0.25,1000
0.7,820
0.8,1000
0.65,990
0.65,860
0.9,1000
0.55,1150
0.2,1000
0.4,1000
0.1,1000
0.05,1000
0.4,1000
0.8,990
0.5,980
0.55,1000
0.55,1000
0.5,1000
0.05,1000
0.7,1030
0.5,1000
0.35,1000
0.35,990
0.35,980
0.3,1000
0.4,920
0.6,1130
0.55,1000
0.15,1000
0.3,980
0.6,1000
0.9,990
0.55,920
1.0,1110
0.2,1000
0.95,1000
0.8,980
0.8,1000
0.2,1000
0.6,1000
0.25,990
0.05,980
0.3,1000
0.8,1000
0.45,1000
0.9,980
0.75,1000
0.5,1050
0.95,1000
0.8,990
0.8,960
0.75,980
0.5,960
0.4,1150
0.3,1000
0.4,1000
0.8,960
0.7,1000
0.85,1040
0.5,980
0.35,1000
0.6,1000
0.9,1000
0.65,1000
0.65,1000
0.65,980
0.35,980
0.5,920
0.15,980
0.95,1000
0.05,1000
0.2,1000
0.9,1000
0.15,1000
0.85,1120
0.7,1000
0.3,990
0.35,980
0.05,1000
0.1,1000
0.7,1030
0.1,1000
0.5,1000
0.3,1000
0.7,1000
1.0,990
0.4,980
0.45,940
0.4,1000
0.7,1000
0.95,1000
1.0,1150
0.6,940
0.3,1000
0.85,920
0.25,980
0.9,1000
0.05,1000
0.65,1000
0.85,1100
0.85,1000
0.65,1000
0.4,1000
0.65,1020
0.25,980
0.85,1000
0.6,1000
0.45,1000
0.4,1000
0.3,1000
0.25,1000
0.4,1000
0.15,990
0.85,940
0.4,1000
0.6,1000
0.05,1000
0.6,940
0.15,1000
0.8,1130
1.0,1000
0.7,990
0.35,1010
0.05,1000
1.0,1000
0.2,1000
0.75,1000
0.2,1000
0.1,1000
0.95,1000
0.05,990
0.7,980
0.2,1000
0.55,1000
0.3,1030
0.3,1000
0.8,1000
0.65,1000
0.7,980
0.1,990
0.6,980
0.6,1000
0.7,1000
0.6,1110
0.15,1000
0.5,1000
0.55,940
0.15,1000
0.4,990
0.5,980
0.5,980
1.0,1130
0.15,1000
0.8,920
0.65,1000
0.6,1000
0.15,980
0.95,1080
0.8,980
0.95,1000
0.35,1000
0.25,980
0.25,1000
0.1,980
1.0,1000
0.4,1000
0.75,990
0.15,900
0.5,1000
0.85,960
0.8,1170
0.2,1000
0.05,1000
0.55,980
0.95,1000
0.05,990
0.1,980
0.75,1030
0.05,1000
0.25,1000
0.6,1000
0.5,1000
0.35,1000
0.35,1000
0.35,990
1.0,980
0.25,980
0.3,1000
0.75,1000
1.0,1000
0.9,1050
0.15,1000
0.55,1000
0.4,990
0.25,980
0.15,1000
0.6,1000
0.65,1030
0.1,1000
0.55,1000
0.55,1000
0.25,1000
0.6,990
0.25,980
0.25,1000
0.85,1000
0.75,1030
0.85,1000
0.5,1000
0.2,1000
0.4,1000
0.25,990
0.2,980
0.95,1000
0.4,1030
0.75,1000
0.5,1000
0.9,1000
0.85,1000
0.85,1000
0.55,990
0.2,980
0.95,1030
0.25,1000
0.6,1000
1.0,1000
0.55,1000
0.65,1000
0.85,1000
0.55,990
0.2,980
0.9,1000
0.4,980
0.8,980
0.75,1070
0.5,1000
0.85,1000
0.1,1000
0.8,970
0.5,950
0.2,1000
0.25,1000
0.6,1000
0.7,1000
0.7,1000
1.0,1080
0.85,1000
0.7,990
0.05,1030
0.75,1000
0.95,1000
0.55,980
0.4,1000
0.2,1000
0.45,1000
1.0,1000
0.1,990
0.45,980
0.2,1000
0.35,1000
0.1,1000
0.15,1000
0.45,1000
0.2,1030
0.05,1000
0.6,1020
1.0,980
1.0,1000
0.4,1000
0.95,1000
0.4,1000
0.55,1000
0.45,1000
0.05,1000
0.3,990
0.15,980
0.75,940
0.35,980
0.55,1110
0.95,1000
0.15,1000
0.55,1000
0.95,1000
0.3,990
0.85,980
0.55,1000
0.2,1000
0.85,1030
0.5,1000
0.95,1000
0.4,1000
0.15,1000
1.0,990
0.55,980
0.25,1000
0.55,880
0.95,1000
0.55,1170
0.95,980
0.1,1000
0.6,1000
0.2,970
1.0,980
0.4,1000
0.75,1070
0.5,980
0.65,1000
0.65,1000
0.5,1000
0.9,1000
0.45,990
0.5,980
0.3,1000
0.55,1030
0.1,1000
0.35,1000
0.45,1000
0.05,1000
0.55,1090
0.1,990
0.2,980
0.9,1000
0.9,1000
0.15,1000
0.7,940
0.15,1000
0.7,1000
0.7,1000
0.4,1050
0.7,980
0.1,1000
0.65,970
0.5,1000
0.05,1000
0.7,1000
0.1,1000
0.95,1000
0.05,990
0.55,980
0.3,980
0.2,1000
0.9,1000
0.05,1000
0.85,1050
0.55,1000
0.25,1000
0.75,990
0.9,980
0.45,1000
0.45,980
0.95,1000
0.2,1000
0.8,1050
0.15,1000
0.4,1000
0.95,990
0.85,1010
0.15,1000
0.85,1000
0.65,1000
0.2,1000
0.75,1000
0.5,1000
0.2,980
0.85,1040
0.5,980
0.65,1000
0.3,1000
0.5,1000
0.55,1000
0.35,1000
0.9,1000
0.5,980
0.7,1060
0.45,980
0.6,980
0.35,1000
0.05,1000
0.85,1000
0.2,1000
0.1,1000
0.7,920
0.05,990
0.6,980
0.55,1000
0.55,1000
0.05,1000
0.45,1000
0.5,1110
0.7,1000
0.3,980
0.15,990
0.35,980
0.9,1000
0.05,1000
0.95,1000
0.25,920
0.95,1130
0.1,1000
0.65,980
0.2,980
0.5,1040
0.6,1000
0.35,1000
0.8,1000
0.25,1000
0.45,1000
0.1,1000
0.8,940
0.55,990
0.4,1150
0.35,1000
1.0,1000
0.9,1000
0.45,1000
0.35,980
0.7,940
0.8,1090
0.05,990
0.9,980
0.1,1000
0.25,1000
0.1,1000
0.4,1000
0.75,1000
0.55,940
0.15,1000
0.9,1020
0.15,980
0.05,1000
0.8,1000
0.65,1000
0.85,1000
0.25,1000
0.3,1000
0.7,1000
0.15,990
0.1,980
0.6,1000
1.0,1000
0.55,980
0.15,1050
0.75,1000
0.3,1000
0.6,1000
0.6,990
0.95,1030
0.6,1000
0.15,1000
0.55,1000
0.95,980
0.3,1000
0.7,1000
1.0,1000
0.15,990
0.2,980
0.55,980
0.6,940
0.4,1000
0.9,1000
0.4,1000
1.0,1110
0.5,910
0.9,1130
0.35,980
0.3,1000
0.05,1000
0.1,1000
0.65,1000
0.3,1000
0.15,980
0.75,1000
0.05,990
0.25,980
0.05,1000
0.55,960
0.4,1000
0.25,1000
0.75,1070
0.6,1000
0.9,1000
0.45,990
0.45,980
0.25,1000
0.05,1000
0.85,1000
0.75,1000
0.4,1000
0.5,1030
0.65,1000
0.35,800
0.5,980
0.55,1000
0.4,1000
0.45,1000
0.95,1220
0.9,1000
1.0,1000
1.0,1000
0.5,1060
0.4,980
0.85,1000
1.0,980
0.55,1000
0.2,1000
0.9,1000
0.2,980
0.95,960
0.1,990
0.8,980
0.15,1000
0.4,960
0.45,1410
0.9,700
0.2,1000
0.45,1000
0.8,960
0.95,990
1.0,1070
0.15,1000
1.0,1000
0.3,1000
0.5,980
0.9,1000
0.05,1000
0.45,1000
0.55,990
0.55,980
0.85,1000
0.1,1000
0.45,1000
0.75,1030
0.35,1000
0.85,1000
0.2,1050
0.2,990
0.3,980
0.7,1000
0.9,1000
0.55,980
0.9,1000
0.8,1000
0.15,1000
0.85,960
0.1,990
0.8,980
0.8,1000
0.7,1000
0.85,1070
0.9,1000
0.7,1000
0.45,1000
1.0,920
0.25,990
0.9,980
0.25,1000
0.25,1000
0.55,1110
0.95,1000
0.5,1000
0.35,1000
0.35,1000
0.9,990
0.95,980
1.0,960
0.4,960
0.75,980
0.85,1000
0.8,1000
0.95,1130
0.05,1000
0.15,990
0.45,980
0.4,1000
0.75,1030
0.3,1000
0.1,1000
0.1,1000
0.9,1000
0.4,980
0.25,980
0.9,980
0.8,1030
0.05,1000
0.95,1000
0.1,1000
0.8,1030
0.25,1000
0.7,1000
0.55,990
0.6,980
0.85,1030
0.6,1000
0.05,1000
0.75,1000
0.95,1000
0.05,1000
0.85,1000
0.95,950
0.9,1220
0.45,1000
0.9,980
0.9,1000
0.65,980
0.95,870
0.25,1000
0.75,1130
0.4,990
0.25,980
0.6,940
0.5,960
1.0,1000
0.4,1000
0.2,1000
0.8,1000
1.0,980
0.9,990
0.7,980
0.35,1090
0.25,1000
0.15,1000
0.65,1000
0.85,1000
0.45,960
0.2,1000
0.8,990
0.35,980
0.05,1000
0.7,940
0.85,1000
0.25,1000
0.9,1090
0.2,1000
0.25,1000
0.55,990
0.9,980
0.25,920
0.5,1150
0.6,1000
0.8,960
0.75,1000
1.0,1000
0.65,1000
0.9,990
0.4,980
0.1,1000
0.8,1000
0.55,1000
0.45,1030
0.5,1000
0.3,1000
0.15,1000
0.6,990
0.7,860
0.45,1000
0.5,1000
0.95,1150
0.55,1000
0.85,1000
0.5,1000
0.05,1000
0.05,990
0.6,980
0.65,1000
0.75,1000
1.0,1000
0.9,1030
0.25,1000
0.55,1000
0.85,940
0.55,990
0.55,980
0.5,1000
0.65,1000
0.7,840
0.3,1000
0.4,1250
0.85,1000
0.55,1000
0.4,990
0.3,1190
0.5,1000
0.4,1000
0.2,1000
0.15,980
0.3,840
0.35,1000
0.7,1000
0.25,990
0.2,980
0.55,920
0.6,1000
0.6,1000
0.9,1000
0.95,1110
0.1,1000
0.65,1120
0.85,900
0.05,980
1.0,1000
0.55,1000
0.3,1000
0.85,1000
0.1,1000
0.15,1000
0.8,1050
0.7,990
1.0,980
0.45,1000
0.9,1000
0.95,1000
0.05,1000
0.65,980
0.9,1000
0.95,980
0.85,990
0.4,920
0.8,1000
0.85,1000
0.55,1130
0.5,1000
0.65,980
0.95,1000
0.55,1000
0.05,990
0.15,1030
0.05,1000
0.9,1000
0.05,1000
0.6,1000
0.25,980
0.55,1000
0.4,980
0.25,1060
0.6,980
0.1,1000
0.25,1000
0.45,1000
0.75,980
0.65,1000
0.4,1000
0.05,1000
0.45,990
0.7,1110
0.45,1000
0.75,900
0.25,1000
0.6,1000
0.75,1000
0.1,1000
1.0,900
0.25,990
1.0,1110
1.0,1000
0.4,1000
0.25,1000
0.05,1000
0.95,1000
0.85,1000
0.15,1000
0.15,990
0.8,980
0.75,1000
0.7,1110
0.4,1000
0.65,960
0.15,1000
0.45,960
1.0,1000
0.1,990
0.15,960
0.2,1000
0.2,1000
0.55,1050
0.95,1000
0.15,1000
0.15,1000
0.4,1000
0.9,1100
0.65,980
0.65,920
0.45,1000
0.25,1000
0.85,1000
0.2,1000
0.8,1000
0.85,1000
0.85,1070
0.4,980
0.35,980
0.85,1000
0.75,1000
0.85,970
0.15,1000
0.8,1000
0.9,1000
0.1,990
1.0,1030
0.3,1000
0.75,1000
0.25,1000
0.4,980
0.75,1000
0.55,1000
0.1,980
0.75,990
0.6,1030
0.05,1000
0.2,1000
0.05,1000
0.95,1000
0.3,1000
0.7,1000
0.4,1000
0.2,990
0.8,740
0.5,960
0.95,1310
0.95,1000
0.75,1000
0.25,1000
0.95,1000
0.5,1000
0.6,990
0.85,980
0.05,1000
0.75,900
0.85,1000
0.45,1000
0.7,1130
0.15,1000
0.25,1030
1.0,990
0.15,980
0.85,1000
0.1,1000
0.2,1000
0.25,1000
0.25,1000
0.2,1000
0.75,1000
0.2,990
0.75,1050
1.0,980
0.5,1000
0.95,1000
0.45,1000
0.45,980
0.15,1000
0.25,1000
0.65,990
0.7,980
0.65,1030
0.3,1000
0.45,1000
1.0,1000
0.85,1000
0.55,1000
0.95,1000
0.8,990
0.35,980
0.75,1000
0.5,1000
0.2,1000
0.55,1000
0.25,1030
0.05,1000
0.6,1000
0.9,1310
0.35,980
0.85,980
0.15,1000
0.85,1000
0.2,1000
0.75,730
0.3,1000
0.7,1000
0.5,990
0.05,980
0.5,980
0.3,1000
0.2,980
0.85,1000
0.95,1000
0.4,1070
0.6,1000
0.15,970
0.4,1030
0.1,1000
0.7,1000
0.1,1000
0.75,1000
0.25,1000
0.25,1000
0.45,1000
0.75,980
0.05,980
0.55,1000
0.95,1040
0.85,1000
0.2,1000
0.35,1000
0.6,1000
0.1,1000
0.8,990
0.85,980
0.5,1000
0.7,1070
0.35,980
0.15,1000
0.5,980
0.3,1000
0.6,1000
0.9,990
0.7,980
0.15,1000
0.7,1030
0.1,1000
0.4,1000
0.05,1000
0.9,1000
0.75,1000
0.7,980
0.55,880
0.9,1140
0.5,1000
0.7,1000
0.3,1000
0.2,1000
0.3,1000
0.6,1000
0.05,980
0.9,1020
0.2,1000
0.8,1000
0.9,1000
0.25,1000
0.05,1000
0.1,1000
0.45,1000
0.85,990
0.4,960
0.85,1000
0.65,1000
0.9,1000
0.75,1000
0.85,1050
0.95,1000
0.65,1000
0.7,990
0.3,1030
0.15,1000
0.2,1000
0.15,1000
0.35,1000
0.85,980
0.8,1000
0.1,1000
0.3,990
0.1,980
0.3,1090
0.05,1000
0.95,1000
0.35,940
0.55,1000
0.95,1000
0.85,880
0.95,990
0.45,980
0.15,1000
0.15,1000
0.05,1000
0.6,1000
0.8,1150
0.8,1000
0.3,1000
0.1,990
0.95,980
0.75,1050
0.6,980
0.55,1000
0.9,1000
0.5,1000
0.05,1000
0.1,980
0.1,990
0.7,980
1.0,1000
0.35,940
1.0,1150
0.6,1000
0.55,1000
0.7,960
0.85,1000
0.1,990
0.65,1050
0.8,980
0.55,1000
0.6,1000
0.85,1000
0.7,1000
0.2,980
0.6,1000
0.5,990
0.55,980
0.7,1000
1.0,1000
0.75,1030
0.45,1000
0.8,1000
0.6,1000
0.1,1000
0.2,1020
0.1,980
0.75,1000
0.55,1000
0.7,1000
0.3,1000
0.4,1000
0.5,1000
0.25,980
0.5,990
0.9,1070
0.45,1000
0.05,1000
0.85,1000
0.85,1000
0.15,960
0.95,1000
0.8,1090
0.35,990
0.95,940
0.5,1000
0.8,1000
0.5,980
0.6,1000
0.4,1000
0.4,1000
0.95,910
0.55,1110
0.3,980
0.4,1000
0.3,1000
0.6,1000
0.85,1000
0.95,1000
0.25,1000
0.5,1000
0.3,990
0.7,980
0.55,1000
0.3,1000
0.9,1000
0.2,1000
0.65,1030
0.45,1000
0.15,980
0.5,1040
0.9,980
0.15,1000
0.7,1000
0.25,1000
0.35,1000
0.9,1000
1.0,1000
1.0,1000
1.0,990
0.05,980
0.35,740
0.85,1290
0.15,1000
1.0,1000
0.15,1000
0.35,1000
0.15,980
0.3,970
1.0,1050
0.85,1000
0.2,1000
0.95,1000
0.6,1000
0.6,1000
0.55,1000
0.65,1000
0.95,990
0.25,960
0.6,1110
0.9,1000
0.85,940
0.7,1000
0.15,1000
0.35,1000
0.45,1000
0.4,990
0.7,1050
0.6,1000
0.15,1000
1.0,1000
0.9,1000
0.35,980
0.35,980
0.8,920
0.7,990
0.9,980
0.7,1150
0.1,1000
0.45,980
0.75,980
0.65,1000
0.4,1000
0.35,980
0.85,1040
0.75,980
0.75,1000
0.05,1000
0.9,1000
0.55,1000
0.75,1000
0.1,1000
0.45,1000
0.5,990
0.25,980
0.15,1000
1.0,1000
0.15,980
0.95,1050
0.6,1000
0.15,1000
0.6,1000
0.45,990
0.85,960
0.8,1000
0.85,1000
0.55,1000
0.95,1000
0.4,1050
0.55,1000
0.95,1000
0.2,980
0.25,980
0.75,1000
0.45,1000
0.75,1000
0.7,1000
0.45,1000
0.85,1040
0.6,1070
0.85,990
0.1,980
0.4,960
0.25,1000
0.85,1000
0.95,1000
0.6,1000
0.1,1000
0.8,1000
0.55,990
0.55,980
0.5,980
0.35,1000
0.45,1000
0.55,1000
0.55,1050
0.55,1000
0.35,1000
0.3,1040
0.2,980
0.05,1000
0.6,1000
0.05,1000
0.35,1000
0.05,1000
0.1,980
0.55,1120
0.7,950
1.0,980
0.7,1000
0.25,1000
0.2,980
0.2,1000
0.85,1000
0.35,970
0.6,1000
0.05,980
0.2,920
0.35,1000
0.65,1000
0.6,1000
0.35,1100
0.35,1000
0.15,1000
0.55,1000
0.9,990
0.6,960
0.2,1000
0.9,1000
1.0,1000
0.45,1050
0.65,1000
0.4,1000
0.55,1000
0.15,990
0.2,1030
0.75,1000
0.3,980
0.5,1000
0.55,1000
0.75,1000
0.5,1000
0.4,1000
1.0,990
0.25,980
0.7,1030
0.05,1000
0.1,1000
0.85,1000
0.05,1000
0.7,1000
0.35,1110
0.1,990
0.45,920
0.4,980
0.55,1000
1.0,1000
0.5,1000
0.35,1000
0.25,1000
0.05,1000
0.1,990
0.3,980
1.0,1000
0.15,980
0.25,980
0.35,1000
0.9,1090
0.25,980
0.3,1000
0.9,990
0.5,1070
0.9,940
0.1,1000
0.3,1000
0.1,1000
0.15,1000
0.2,1000
0.95,1000
0.8,990
0.65,980
0.4,1000
1.0,980
0.95,1000
0.9,1000
0.6,980
0.9,1070
0.8,1000
1.0,1040
0.85,980
0.85,1000
0.5,1000
0.3,1000
0.4,980
0.15,1000
0.6,1000
0.55,1030
0.75,990
0.3,980
0.85,1000
0.8,1000
0.05,1000
0.75,1000
0.1,1000
0.15,1000
0.25,1000
0.3,990
0.8,1050
0.05,1000
0.3,1000
0.2,980
0.85,980
0.55,1000
0.8,1000
0.05,1000
0.05,990
0.75,980
0.2,1000
0.9,1000
0.25,980
0.25,1000
0.1,980
0.45,1070
0.25,1000
0.55,1020
0.9,980
0.1,1000
0.6,1000
0.9,1000
0.2,1000
0.45,1000
0.9,1000
0.2,1000
0.95,1040
0.85,980
0.7,980
0.1,1000
0.55,1000
1.0,1000
0.5,1000
0.85,1000
0.05,1000
0.7,1020
0.8,980
0.3,1000
0.9,1000
0.75,1000
0.85,1000
0.65,1000
0.8,1000
0.45,1080
0.1,980
0.9,980
0.2,1000
0.25,1000
0.1,1000
0.8,1000
0.75,1000
0.95,960
1.0,1150
1.0,990
0.05,980
0.7,1000
0.6,1000
0.2,1000
0.95,880
0.05,1000
0.2,1000
0.3,1000
0.1,990
0.6,980
0.35,920
0.15,1000
0.9,1000
0.6,1210
0.95,900
0.35,1000
0.15,1000
0.45,990
0.65,960
0.65,1000
0.35,1000
0.05,1000
0.4,1000
0.8,1050
0.2,1000
0.1,1000
0.75,990
0.15,920
1.0,1000
0.15,1000
0.6,1170
0.35,1000
0.95,1000
0.4,920
0.6,1000
0.85,990
0.25,980
0.25,1000
0.65,1000
0.2,1000
0.8,1030
0.4,1000
0.4,1000
0.35,960
0.2,990
0.8,980
0.3,1110
0.05,1000
0.75,1000
0.5,1000
0.95,1000
0.4,960
0.45,1000
0.5,990
0.85,980
0.1,1000
0.05,1000
0.7,1050
0.75,1000
0.05,1000
0.75,980
0.55,980
0.45,990
0.9,980
0.4,1000
0.2,1000
0.95,1050
0.75,1000
0.95,1000
0.35,1000
0.25,1000
0.6,990
0.45,980
0.05,1000
0.95,1000
0.6,1090
0.45,1000
0.45,960
0.7,980
0.95,1000
0.4,1040
0.1,980
1.0,1000
0.15,1000
0.3,1000
0.95,980
0.65,1000
0.6,1000
0.95,1000
0.15,990
0.05,980
0.25,1000
0.4,1000
0.2,1000
0.9,800
0.5,1230
0.5,1000
0.85,920
0.4,990
0.4,980
0.9,1150
0.1,1000
0.15,1000
0.2,1000
0.95,960
0.25,1000
0.15,980
0.85,990
0.25,980
0.6,1000
1.0,880
0.45,1190
0.4,1000
0.8,980
0.2,1000
0.05,1000
0.95,990
0.55,840
1.0,1000
0.25,1000
0.55,1210
0.6,980
0.55,980
0.05,1000
0.45,1000
0.55,1080
0.5,980
0.1,1000
0.8,980
0.65,980
0.4,1000
0.1,1000
0.1,980
0.6,1000
0.25,990
0.25,1050
0.6,1000
0.1,1000
0.5,1000
0.35,1000
0.65,960
0.7,1000
0.15,1000
0.2,990
0.3,980
0.45,1050
0.3,980
0.9,1000
0.85,1000
0.35,1000
0.75,1000
0.6,1000
0.95,1040
0.05,980
0.95,1000
0.25,1000
0.4,1000
0.7,1000
0.65,1000
0.25,980
0.8,820
0.2,990
0.75,980
0.85,1000
1.0,1230
0.7,1000
0.65,1000
0.95,1000
0.55,980
0.6,1000
0.65,990
0.25,980
0.6,1090
0.55,1000
1.0,1000
0.3,940
0.3,1000
0.7,1000
0.2,1000
0.15,990
0.95,980
0.3,1000
0.95,1000
0.4,1000
0.1,980
0.95,1050
0.4,1000
0.8,1000
0.8,920
0.05,980
0.85,1000
0.25,1000
0.4,1000
1.0,1000
0.7,1000
0.7,1100
0.3,1000
0.1,990
0.75,1070
0.5,940
0.55,1000
0.65,1000
0.15,1000
0.4,1000
0.4,1000
0.1,1000
0.7,990
0.65,1030
0.55,1000
0.95,1000
0.75,1000
0.1,1000
0.45,980
0.05,1000
0.2,1000
0.55,990
0.7,960
0.6,1130
0.35,960
1.0,980
0.95,980
0.85,1000
0.5,1000
0.35,1000
1.0,990
0.8,980
0.25,1000
0.05,1000
0.05,1000
0.45,1000
0.85,1030
0.85,1000
0.35,1000
0.75,1050
0.55,980
0.9,1000
0.5,1000
0.15,1000
0.1,1000
0.35,970
0.9,1000
0.4,1000
0.2,980
0.6,980
0.75,980
1.0,1000
0.75,980
0.7,1000
0.4,1000
0.4,1080
0.5,1000
0.3,990
0.15,980
0.1,1000
0.4,1000
0.25,980
0.05,1000
0.6,1000
0.5,1050
0.55,1000
1.0,990
0.45,980
0.8,960
0.5,1000
0.55,980
0.8,1090
0.8,1000
0.55,1000
0.55,1000
0.5,1040
0.15,980
0.6,1000
0.9,1000
0.2,1000
0.9,1000
0.7,1000
0.15,980
0.8,1000
0.75,970
0.45,980
0.9,1000
0.8,1000
0.75,1050
0.95,1000
1.0,1000
0.5,1000
0.85,1000
0.2,990
0.75,980
0.6,1000
0.65,1000
0.4,1000
0.1,1000
0.95,1030
0.95,1000
0.95,1000
0.2,990
0.9,1050
0.75,980
0.7,1000
0.45,1000
0.25,1000
0.1,1000
0.55,980
0.55,1000
0.4,960
0.05,980
0.9,1000
0.55,980
0.05,1000
0.8,1080
0.45,1000
0.95,1000
0.95,1000
0.65,990
0.95,940
0.3,1000
0.35,1000
1.0,1000
0.2,1000
0.9,1070
0.75,1000
0.7,1000
0.7,1060
0.55,970
0.7,1000
0.5,1000
0.05,1000
0.8,1000
0.55,1000
0.35,970
0.55,1000
1.0,960
0.75,980
0.75,1000
0.8,1000
1.0,1000
0.45,1180
0.3,960
0.95,920
0.15,1000
0.55,990
0.3,980
0.7,940
0.5,1000
0.5,1000
0.55,1150
0.35,1000
0.6,940
0.7,1000
0.3,990
0.65,980
0.3,1000
1.0,980
0.95,1000
0.8,860
0.85,1190
0.1,1000
0.9,1000
0.35,990
0.95,1010
0.35,1000
0.55,1000
0.2,1000
0.2,1000
0.45,1000
0.75,1000
0.95,1090
0.45,990
0.8,960
0.15,1000
0.1,1000
0.3,960
0.75,1000
0.1,1000
0.4,1000
0.5,1000
0.3,990
0.2,960
0.25,1000
0.55,1000
1.0,1130
0.95,920
0.6,1000
0.65,1000
0.35,980
0.6,1040
0.3,980
0.35,1000
0.1,1000
0.4,1000
0.05,1000
0.8,1000
0.05,1000
0.4,1000
0.5,990
0.15,980
0.9,1000
0.25,1000
0.65,1000
0.15,1000
0.25,1030
0.95,1000
0.55,940
0.85,990
0.25,980
0.15,1000
0.9,1210
0.15,1000
0.95,880
0.65,1000
0.4,1000
0.15,1000
0.25,990
0.25,1250
0.45,1000
0.55,980
0.95,820
1.0,1000
0.8,1000
0.25,960
0.9,1000
0.1,990
0.6,1010
0.85,1000
0.15,1000
0.45,1000
0.15,1000
0.55,1000
0.95,1000
0.2,1000
0.15,990
0.1,980
0.9,1000
0.9,960
0.25,1000
0.6,1000
0.65,1000
0.4,1070
1.0,1000
0.35,990
0.55,980
0.7,1000
0.45,1000
0.5,1000
1.0,1000
0.6,1000
0.75,1030
0.35,1000
0.8,990
0.05,980
0.4,1000
0.25,1000
0.65,1030
0.65,1000
0.95,1000
1.0,1000
0.5,1000
0.3,1140
0.7,960
0.5,960
0.15,1000
0.9,1000
0.15,960
0.6,980
0.25,1000
1.0,1000
0.6,1050
0.45,980
0.9,1000
0.95,1000
0.7,1000
0.25,970
0.35,1000
0.4,1000
0.9,1000
0.6,990
0.6,980
0.1,1000
0.4,1000
1.0,1070
0.65,1000
0.75,960
0.15,1000
0.9,1000
0.95,990
0.15,980
0.9,1030
0.4,1000
0.3,1000
0.9,1000
0.15,1000
0.6,1000
0.9,1000
0.05,990
0.1,980
0.5,1000
0.4,1000
0.2,1000
0.45,1070
0.8,980
0.45,980
0.1,1000
0.7,910
0.45,980
0.55,1000
0.75,1170
0.9,1000
0.45,1000
0.4,1000
0.5,940
0.5,1000
0.15,990
0.3,960
0.1,1000
1.0,1050
0.5,1000
0.15,1000
0.65,1000
0.45,1000
0.9,1050
0.2,990
0.4,980
0.9,1000
0.05,1000
0.2,1000
0.85,980
0.4,1000
0.75,1000
0.15,980
0.6,990
0.7,980
0.5,1000
0.7,1050
0.35,1000
0.5,1000
0.3,1000
0.15,1000
0.6,1000
0.25,990
0.9,980
0.3,1000
0.5,1000
0.2,1050
0.45,1000
0.9,1000
0.7,980
0.1,1000
0.5,990
0.6,1010
0.35,1000
0.65,1000
0.7,1000
0.5,1000
0.75,1000
0.6,1000
0.6,1000
0.85,990
0.7,1010
1.0,1000
0.95,1000
0.95,1000
0.75,1000
0.15,1000
0.25,1000
0.1,1000
0.55,980
0.15,980
0.25,1000
0.45,1040
0.3,1000
0.05,1000
0.5,1000
0.75,1000
0.4,1000
0.8,990
0.65,980
0.05,1000
0.7,1000
0.05,1000
0.75,1000
0.55,1000
1.0,1030
0.45,1000
0.1,990
0.4,980
0.15,1000
1.0,980
0.25,1000
0.6,1000
0.15,1000
0.4,1050
0.85,1000
0.45,700
0.4,980
