game_id,file,button_seat,small_blind_position,small_blind_amount,big_blind_amount,username,position,card_1,card_2,action,round_bet,round,stack_before_action,pot_before_action,max_bet_before_action,player_bet_before_action,flop_1,flop_2,flop_3,turn,river
747661180,data/File203.txt,8,9,0.5,1.0,IlxxxlI,1,Qh,Qc,raise,15.0,0,82.21000000000001,36.08,17.79,17.79,3h,2h,4h,4d,Kc
747661180,data/File203.txt,8,9,0.5,1.0,IlxxxlI,1,Qh,Qc,check,0.0,0,67.21000000000001,66.08,32.79,32.79,3h,2h,4h,4d,Kc
747661180,data/File203.txt,8,9,0.5,1.0,IlxxxlI,1,Qh,Qc,fold,0.0,0,67.21000000000001,101.83,68.53999999999999,32.79,3h,2h,4h,4d,Kc
747661396,data/File203.txt,9,1,0.25,0.5,IlxxxlI,6,Kh,Kc,raise,1.5,0,50.0,0.75,0.5,0.0,3d,8d,8s,2h,As
747661396,data/File203.txt,9,1,0.25,0.5,IlxxxlI,6,Kh,Kc,raise,1.54,0,48.5,2.25,1.5,1.5,3d,8d,8s,2h,As
747661396,data/File203.txt,9,1,0.25,0.5,IlxxxlI,6,Kh,Kc,raise,3.01,0,46.96,3.79,3.04,3.04,3d,8d,8s,2h,As
747661396,data/File203.txt,9,1,0.25,0.5,IlxxxlI,6,Kh,Kc,check,0.0,0,43.95,6.8,6.05,6.05,3d,8d,8s,2h,As
747661531,data/File203.txt,5,6,0.25,0.5,IlxxxlI,6,Js,10c,fold,0.0,0,49.75,0.75,0.5,0.25,,,,,
747661584,data/File203.txt,3,,0.25,0.5,IlxxxlI,6,6h,5c,fold,0.0,0,57.97,0.75,0.5,0.0,,,,,
747661779,data/File203.txt,4,5,0.25,0.5,IlxxxlI,6,8c,2d,fold,0.0,0,57.47,5.75,5.25,0.5,10s,5s,4d,5c,Jc
747661906,data/File203.txt,6,2,0.25,0.5,IlxxxlI,6,3s,4d,fold,0.0,0,50.0,0.75,0.5,0.0,,,,,
747662054,data/File203.txt,2,3,0.25,0.5,IlxxxlI,6,3s,5h,fold,0.0,0,50.0,0.75,0.5,0.0,8s,10s,Jd,8d,5c
747662358,data/File203.txt,1,,0.25,0.5,IlxxxlI,6,10c,8c,fold,0.0,0,55.69,0.75,0.5,0.0,,,,,
747662400,data/File203.txt,9,1,0.5,1.0,IlxxxlI,1,6s,Jh,fold,0.0,0,99.5,4.0,2.5,0.5,,,,,
747662506,data/File203.txt,5,6,0.25,0.5,IlxxxlI,6,3s,Jh,fold,0.0,0,57.22,0.75,0.5,0.25,,,,,
747662619,data/File203.txt,2,4,0.25,0.5,IlxxxlI,6,8h,8s,raise,1.0,0,55.69,0.75,0.5,0.0,As,Qc,Kc,Jh,Ac
747662619,data/File203.txt,2,4,0.25,0.5,IlxxxlI,6,8h,8s,raise,1.03,0,54.69,3.25,1.0,1.0,As,Qc,Kc,Jh,Ac
747662619,data/File203.txt,2,4,0.25,0.5,IlxxxlI,6,8h,8s,check,0.0,0,53.66,6.340000000000001,2.0300000000000002,2.0300000000000002,As,Qc,Kc,Jh,Ac
747662619,data/File203.txt,2,4,0.25,0.5,IlxxxlI,6,8h,8s,fold,0.0,0,53.66,10.84,6.53,2.0300000000000002,As,Qc,Kc,Jh,Ac
747662732,data/File203.txt,3,4,0.25,0.5,IlxxxlI,6,Ad,10s,raise,1.0,0,50.0,0.75,0.5,0.0,5h,Js,8h,,
747662732,data/File203.txt,3,4,0.25,0.5,IlxxxlI,6,Ad,10s,fold,0.0,0,49.0,5.75,3.0,1.0,5h,Js,8h,,
747662923,data/File203.txt,6,1,0.25,0.5,IlxxxlI,6,4d,8d,fold,0.0,0,57.22,0.75,0.5,0.0,,,,,
747663088,data/File203.txt,1,2,0.5,1.0,IlxxxlI,1,7c,10d,fold,0.0,0,100.0,10.0,6.0,0.0,2s,5d,7d,Js,3s
747663260,data/File203.txt,4,5,0.25,0.5,IlxxxlI,6,Qd,2h,fold,0.0,0,49.5,5.5,4.0,0.5,4s,4h,3d,,
747663281,data/File203.txt,1,2,0.25,0.5,IlxxxlI,6,Ac,Kc,raise,1.5,0,57.22,0.75,0.5,0.0,,,,,
747663599,data/File203.txt,6,7,0.25,0.5,IlxxxlI,6,3h,9h,fold,0.0,0,53.91,0.75,0.5,0.0,,,,,
747663634,data/File203.txt,2,3,0.25,0.5,IlxxxlI,6,3d,5s,fold,0.0,0,57.97,0.75,0.5,0.0,,,,,
747663742,data/File203.txt,3,4,0.25,0.5,IlxxxlI,5,7c,Jc,fold,0.0,0,49.5,2.25,1.5,0.5,,,,,
747663890,data/File203.txt,7,8,0.25,0.5,IlxxxlI,6,10c,3h,fold,0.0,0,53.91,0.75,0.5,0.0,4c,Kc,7c,5c,
747663918,data/File203.txt,5,6,0.25,0.5,IlxxxlI,6,6s,10s,fold,0.0,0,49.75,2.75,2.0,0.25,2d,5c,8h,Kc,
747663941,data/File203.txt,3,,0.25,0.5,IlxxxlI,6,2c,Ac,fold,0.0,0,57.97,0.75,0.5,0.0,10d,2h,Ad,,
747664081,data/File203.txt,4,5,0.25,0.5,IlxxxlI,5,Ad,9h,raise,1.25,0,49.75,0.75,0.5,0.25,,,,,
747664308,data/File203.txt,2,3,0.5,1.0,IlxxxlI,1,6s,3c,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747664401,data/File203.txt,5,6,0.25,0.5,IlxxxlI,5,7h,7c,raise,1.5,0,50.5,0.75,0.5,0.0,2s,4d,Qd,3d,
747664401,data/File203.txt,5,6,0.25,0.5,IlxxxlI,5,7h,7c,call,3.5,0,49.0,7.0,5.0,1.5,2s,4d,Qd,3d,
747664401,data/File203.txt,5,6,0.25,0.5,IlxxxlI,5,7h,7c,check,0.0,0,45.5,10.5,5.0,5.0,2s,4d,Qd,3d,
747664401,data/File203.txt,5,6,0.25,0.5,IlxxxlI,5,7h,7c,raise,4.0,0,45.5,10.5,5.0,5.0,2s,4d,Qd,3d,
747664563,data/File203.txt,4,5,0.25,0.5,IlxxxlI,6,9d,4s,fold,0.0,0,57.47,1.75,1.0,0.5,,,,,
747664699,data/File203.txt,8,9,0.25,0.5,IlxxxlI,6,4c,6s,fold,0.0,0,53.91,0.75,0.5,0.0,2h,5s,Jc,5c,8c
747664753,data/File203.txt,6,2,0.25,0.5,IlxxxlI,6,3s,Qh,fold,0.0,0,50.0,1.75,1.0,0.0,9c,Jd,7c,8d,
747664897,data/File203.txt,1,2,0.25,0.5,IlxxxlI,2,3h,9d,fold,0.0,0,50.0,2.25,1.5,0.25,5h,10d,6s,Qs,
747664958,data/File203.txt,3,4,0.5,1.0,IlxxxlI,1,Kd,4d,fold,0.0,0,100.0,1.5,1.0,0.0,6s,8d,2c,,
747665186,data/File203.txt,6,1,0.5,1.0,IlxxxlI,2,8c,Ac,fold,0.0,0,49.0,4.5,3.0,1.0,,,,,
747665210,data/File203.txt,5,6,0.25,0.5,IlxxxlI,6,7s,Ah,fold,0.0,0,57.22,2.19,1.44,0.25,,,,,
747665366,data/File203.txt,6,2,0.25,0.5,IlxxxlI,5,6s,7s,fold,0.0,0,55.48,0.75,0.5,0.0,,,,,
747665468,data/File203.txt,6,1,0.25,0.5,IlxxxlI,6,5d,5c,fold,0.0,0,57.22,6.75,4.5,0.0,10h,Jh,Kd,6c,5s
747665494,data/File203.txt,2,5,0.25,0.5,IlxxxlI,2,4d,3d,fold,0.0,0,50.0,0.75,0.5,0.0,,,,,
747665565,data/File203.txt,2,,0.25,0.5,IlxxxlI,5,Ad,4d,fold,0.0,0,55.48,0.75,0.5,0.0,,,,,
747665582,data/File203.txt,1,2,0.5,1.0,IlxxxlI,2,Qd,4h,fold,0.0,0,49.5,4.5,3.0,0.5,,,,,
747665638,data/File203.txt,2,3,0.25,0.5,IlxxxlI,6,4c,Kh,fold,0.0,0,50.0,2.75,2.0,0.0,,,,,
747665919,data/File203.txt,2,3,0.5,1.0,IlxxxlI,2,3h,Jc,fold,0.0,0,50.0,4.5,3.0,0.0,,,,,
747666038,data/File203.txt,5,6,0.25,0.5,IlxxxlI,2,3d,Kh,fold,0.0,0,50.0,0.75,0.5,0.0,,,,,
747666075,data/File203.txt,4,,0.5,1.0,IlxxxlI,1,5h,3h,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747666207,data/File203.txt,9,1,0.25,0.5,IlxxxlI,6,Qs,7d,fold,0.0,0,53.91,2.25,1.5,0.0,9c,2h,3c,8c,
747666250,data/File203.txt,3,,0.5,1.0,IlxxxlI,2,9d,4s,fold,0.0,0,50.0,1.5,1.0,0.0,,,,,
747666282,data/File203.txt,4,5,0.25,0.5,IlxxxlI,5,7c,Ad,raise,1.25,0,55.48,0.75,0.5,0.25,,,,,
747666446,data/File203.txt,5,6,0.25,0.5,IlxxxlI,5,4c,10d,fold,0.0,0,56.23,0.75,0.5,0.0,,,,,
747666467,data/File203.txt,6,1,0.25,0.5,IlxxxlI,2,Jh,Kd,fold,0.0,0,49.5,3.25,2.0,0.5,2h,Qh,Ac,,
747666491,data/File203.txt,1,2,0.25,0.5,IlxxxlI,6,Qs,9d,raise,1.5,0,57.22,0.75,0.5,0.0,7c,5d,10d,8c,2c
747666491,data/File203.txt,1,2,0.25,0.5,IlxxxlI,6,Qs,9d,raise,1.03,0,55.72,3.25,1.5,1.5,7c,5d,10d,8c,2c
747666491,data/File203.txt,1,2,0.25,0.5,IlxxxlI,6,Qs,9d,raise,2.52,0,54.69,5.3100000000000005,2.5300000000000002,2.5300000000000002,7c,5d,10d,8c,2c
747666491,data/File203.txt,1,2,0.25,0.5,IlxxxlI,6,Qs,9d,check,0.0,0,52.169999999999995,10.35,5.050000000000001,5.050000000000001,7c,5d,10d,8c,2c
747666523,data/File203.txt,4,5,0.5,1.0,IlxxxlI,2,5d,Qs,fold,0.0,0,50.0,1.5,1.0,0.0,6d,7h,7c,10s,3s
747666795,data/File203.txt,5,6,0.5,1.0,IlxxxlI,1,2s,10c,fold,0.0,0,100.0,1.5,1.0,0.0,8c,10d,Ah,9h,
747667023,data/File203.txt,1,,0.25,0.5,IlxxxlI,6,7s,Qd,fold,0.0,0,53.91,0.75,0.5,0.0,,,,,
747667418,data/File203.txt,2,3,0.25,0.5,IlxxxlI,6,9h,8d,fold,0.0,0,53.91,0.75,0.5,0.0,Qs,8h,Jh,6c,
747667476,data/File203.txt,1,2,0.25,0.5,IlxxxlI,2,10h,8s,call,0.25,0,49.75,0.75,0.5,0.25,,,,,
747667476,data/File203.txt,1,2,0.25,0.5,IlxxxlI,2,10h,8s,raise,1.0,0,49.5,1.5,1.0,0.5,,,,,
747667476,data/File203.txt,1,2,0.25,0.5,IlxxxlI,2,10h,8s,fold,0.0,0,48.5,4.5,3.0,1.5,,,,,
747668031,data/File203.txt,6,7,0.5,1.0,IlxxxlI,1,Jh,2s,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747668181,data/File203.txt,2,4,0.25,0.5,IlxxxlI,2,5c,3d,fold,0.0,0,50.0,2.25,1.5,0.0,,,,,
747668775,data/File203.txt,4,5,0.25,0.5,IlxxxlI,2,Jc,Js,raise,1.5,0,50.0,0.75,0.5,0.0,,,,,
747742722,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,Qs,7h,call,1.25,0,99.0,6.0,2.25,1.0,5h,2s,10d,7d,
747742722,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,Qs,7h,check,0.0,0,97.75,7.25,2.25,2.25,5h,2s,10d,7d,
747742722,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,Qs,7h,fold,0.0,0,97.75,14.149999999999999,5.7,2.25,5h,2s,10d,7d,
747744247,data/File203.txt,5,6,0.5,1.0,IlxxxlI,6,9s,Jh,fold,0.0,0,99.5,3.5,2.0,0.5,Kh,5d,Kd,7s,
747745266,data/File203.txt,6,1,0.5,1.0,IlxxxlI,6,8d,7c,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747745800,data/File203.txt,1,2,0.5,1.0,IlxxxlI,6,8s,5s,fold,0.0,0,100.0,1.5,1.0,0.0,3c,Qh,6c,,
747746804,data/File203.txt,2,3,0.5,1.0,IlxxxlI,6,Kd,5s,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747747533,data/File203.txt,3,4,0.5,1.0,IlxxxlI,6,10d,9s,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747747776,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,Ad,3s,raise,5.0,0,99.0,3.5,2.0,1.0,,,,,
747747776,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,Ad,3s,fold,0.0,0,94.0,24.5,18.0,6.0,,,,,
747748368,data/File203.txt,5,6,0.5,1.0,IlxxxlI,6,Kh,5c,fold,0.0,0,99.5,3.5,2.0,0.5,5h,Qh,Jd,4c,Qd
747748665,data/File203.txt,3,5,0.5,1.0,IlxxxlI,6,2c,Ac,fold,0.0,0,49.0,4.5,3.0,1.0,,,,,
747748925,data/File203.txt,5,6,0.5,1.0,IlxxxlI,6,7h,6c,fold,0.0,0,49.5,10.5,4.0,0.5,4c,Jd,2d,4s,7s
747749326,data/File203.txt,6,7,0.5,1.0,IlxxxlI,6,6c,7c,raise,3.0,0,50.0,1.5,1.0,0.0,,,,,
747749326,data/File203.txt,6,7,0.5,1.0,IlxxxlI,6,6c,7c,fold,0.0,0,47.0,12.5,9.0,3.0,,,,,
747749416,data/File203.txt,6,1,0.5,1.0,IlxxxlI,6,2s,Jc,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747749559,data/File203.txt,7,9,0.5,1.0,IlxxxlI,6,6d,4h,fold,0.0,0,50.0,7.5,5.0,0.0,,,,,
747749779,data/File203.txt,1,3,0.5,1.0,IlxxxlI,6,4c,9d,fold,0.0,0,100.0,3.75,2.25,0.0,9s,Qd,8c,,
747749872,data/File203.txt,9,1,0.5,1.0,IlxxxlI,6,5d,Qd,fold,0.0,0,50.0,3.5,1.0,0.0,4c,7c,8s,2c,9d
747750312,data/File203.txt,3,4,0.5,1.0,IlxxxlI,6,4s,5d,fold,0.0,0,100.0,1.5,1.0,0.0,,,,,
747750522,data/File203.txt,1,2,0.5,1.0,IlxxxlI,6,2c,As,fold,0.0,0,50.0,1.5,1.0,0.0,4d,5h,2s,Ks,Js
747750583,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,2h,2d,raise,6.0,0,99.0,3.5,2.0,1.0,,,,,
747751081,data/File203.txt,5,6,0.5,1.0,IlxxxlI,6,Jh,3d,fold,0.0,0,102.0,1.5,1.0,0.5,,,,,
747751552,data/File203.txt,6,1,0.5,1.0,IlxxxlI,6,10h,2d,fold,0.0,0,102.0,1.5,1.0,0.0,,,,,
747751708,data/File203.txt,2,3,0.5,1.0,IlxxxlI,6,Js,As,raise,3.0,0,49.0,2.0,1.0,1.0,7d,8s,4s,,
747751708,data/File203.txt,2,3,0.5,1.0,IlxxxlI,6,Js,As,raise,5.06,0,46.0,8.0,4.0,4.0,7d,8s,4s,,
747751823,data/File203.txt,1,3,0.5,1.0,IlxxxlI,6,10s,10h,raise,2.0,0,102.0,1.5,1.0,0.0,4c,Kh,8c,7h,4d
747751823,data/File203.txt,1,3,0.5,1.0,IlxxxlI,6,10s,10h,raise,2.14,0,100.0,4.5,2.0,2.0,4c,Kh,8c,7h,4d
747751823,data/File203.txt,1,3,0.5,1.0,IlxxxlI,6,10s,10h,raise,2.78,0,97.86,8.780000000000001,4.140000000000001,4.140000000000001,4c,Kh,8c,7h,4d
747751823,data/File203.txt,1,3,0.5,1.0,IlxxxlI,6,10s,10h,check,0.0,0,95.08,14.34,6.92,6.92,4c,Kh,8c,7h,4d
747752190,data/File203.txt,3,6,0.5,1.0,IlxxxlI,6,7s,6c,fold,0.0,0,53.1,2.5,1.0,0.5,5d,3h,As,,
747752560,data/File203.txt,6,8,0.5,1.0,IlxxxlI,6,9c,10s,fold,0.0,0,53.1,1.5,1.0,0.0,8s,9d,3h,,
747752935,data/File203.txt,3,4,0.5,1.0,IlxxxlI,6,Js,10d,fold,0.0,0,108.71,1.5,1.0,0.0,,,,,
747753224,data/File203.txt,8,9,0.5,1.0,IlxxxlI,6,8s,5c,fold,0.0,0,53.1,3.5,1.0,0.0,5d,7d,6s,4c,3s
747753592,data/File203.txt,4,5,0.5,1.0,IlxxxlI,6,6h,2c,fold,0.0,0,107.71,3.5,2.5,1.0,,,,,
747754136,data/File203.txt,5,6,0.5,1.0,IlxxxlI,6,3d,9d,fold,0.0,0,107.21,4.38,2.88,0.5,Qc,8d,6d,2h,
747754339,data/File203.txt,9,1,0.5,1.0,IlxxxlI,6,5h,8c,fold,0.0,0,53.1,1.5,1.0,0.0,,,,,
747754641,data/File203.txt,1,6,0.5,1.0,IlxxxlI,6,10c,7s,raise,2.5,0,52.6,1.5,1.0,0.5,Jd,7d,Kc,Ac,6c
747754641,data/File203.txt,1,6,0.5,1.0,IlxxxlI,6,10c,7s,check,0.0,0,50.1,6.0,3.0,3.0,Jd,7d,Kc,Ac,6c
747754641,data/File203.txt,1,6,0.5,1.0,IlxxxlI,6,10c,7s,raise,3.0,0,50.1,6.0,3.0,3.0,Jd,7d,Kc,Ac,6c
747754641,data/File203.txt,1,6,0.5,1.0,IlxxxlI,6,10c,7s,raise,8.0,0,47.1,12.0,6.0,6.0,Jd,7d,Kc,Ac,6c
747755544,data/File203.txt,6,1,0.5,1.0,IlxxxlI,6,7d,3c,fold,0.0,0,107.21,1.5,1.0,0.0,4c,8h,10d,,
747756395,data/File203.txt,8,1,0.5,1.0,IlxxxlI,6,2h,Qh,fold,0.0,0,50.0,1.5,1.0,0.0,,,,,
747756526,data/File203.txt,1,2,0.5,1.0,IlxxxlI,6,Kc,Js,raise,3.0,0,50.0,1.5,1.0,0.0,,,,,
747756590,data/File203.txt,1,2,0.5,1.0,IlxxxlI,6,Jh,Ac,fold,0.0,0,107.21,4.38,2.88,0.0,,,,,
747757033,data/File203.txt,2,3,0.5,1.0,IlxxxlI,6,10s,Ac,raise,3.0,0,107.21,1.5,1.0,0.0,10d,As,Qc,,
747757033,data/File203.txt,2,3,0.5,1.0,IlxxxlI,6,10s,Ac,raise,2.37,0,104.21,7.5,3.0,3.0,10d,As,Qc,,
748899390,data/File203.txt,1,3,0.25,0.5,IlxxxlI,3,7h,Ac,raise,1.25,0,50.0,0.75,0.5,0.25,,,,,
748899542,data/File203.txt,3,5,0.25,0.5,IlxxxlI,3,5s,8h,fold,0.0,0,50.75,2.25,1.5,0.0,7s,Ks,9c,Qh,Kc
748899912,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,3c,4c,fold,0.0,0,50.75,0.75,0.5,0.0,,,,,
748899990,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,6s,Qh,fold,0.0,0,50.75,0.75,0.5,0.0,,,,,
748900056,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,2d,2s,raise,5.0,0,50.25,2.25,1.5,0.5,Qh,5d,Qc,5c,
748900056,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,2d,2s,raise,3.56,0,45.25,11.25,5.5,5.5,Qh,5d,Qc,5c,
748900056,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,2d,2s,check,0.0,0,41.69,18.37,9.06,9.06,Qh,5d,Qc,5c,
748900056,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,2d,2s,fold,0.0,0,41.69,24.19,14.88,9.06,Qh,5d,Qc,5c,
748900354,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,8h,7s,call,0.25,0,49.75,0.75,0.5,0.25,7h,Qc,7d,,
748900354,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,8h,7s,raise,0.5,0,49.5,1.0,0.5,0.5,7h,Qc,7d,,
748900549,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,4c,2c,fold,0.0,0,50.45,0.75,0.5,0.0,,,,,
748900685,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,2c,9c,fold,0.0,0,50.45,0.75,0.5,0.0,2s,10h,Qh,Kh,Kd
748901146,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,5c,9c,fold,0.0,0,50.45,2.0,1.25,0.25,,,,,
748901280,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,Jh,6d,fold,0.0,0,50.45,0.75,0.5,0.0,,,,,
748901379,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,10c,Jh,raise,1.25,0,50.45,0.75,0.5,0.0,,,,,
748901456,data/File203.txt,5,1,0.25,0.5,IlxxxlI,3,2d,10h,fold,0.0,0,50.7,1.75,1.0,0.5,,,,,
748901544,data/File203.txt,1,3,0.25,0.5,IlxxxlI,3,5s,Ad,raise,1.25,0,50.45,0.75,0.5,0.25,6h,6d,3s,,
748901544,data/File203.txt,1,3,0.25,0.5,IlxxxlI,3,5s,Ad,raise,1.08,0,49.2,3.0,1.5,1.5,6h,6d,3s,,
748901651,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,8h,Ah,raise,1.5,0,52.05,0.75,0.5,0.0,,,,,
748901651,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,8h,Ah,fold,0.0,0,50.55,7.0,5.0,1.5,,,,,
748901798,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,8c,10d,fold,0.0,0,50.55,0.75,0.5,0.0,,,,,
748901930,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,7d,Jh,fold,0.0,0,50.55,0.75,0.5,0.0,8s,10c,2h,,
748902100,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,As,3h,fold,0.0,0,50.55,0.75,0.5,0.0,,,,,
748902219,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,5h,3s,check,0.0,0,50.05,1.0,0.5,0.5,2h,6d,4c,Qh,Kc
748902219,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,5h,3s,raise,1.98,0,50.05,1.5,1.0,0.5,2h,6d,4c,Qh,Kc
748902219,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,5h,3s,raise,3.14,0,48.07,4.96,2.48,2.48,2h,6d,4c,Qh,Kc
748902219,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,5h,3s,raise,24.0,0,44.93,11.24,5.62,5.62,2h,6d,4c,Qh,Kc
748902643,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,6d,8d,raise,1.0,0,55.36,0.75,0.5,0.25,Qs,7d,9h,,
748902643,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,6d,8d,raise,0.9,0,54.36,2.5,1.25,1.25,Qs,7d,9h,,
748902920,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,Qd,Jd,fold,0.0,0,56.74,2.25,1.5,0.0,3h,Qh,10h,,
748903224,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,3c,8s,fold,0.0,0,56.74,0.75,0.5,0.0,,,,,
748903356,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,4c,9h,fold,0.0,0,56.74,0.75,0.5,0.0,,,,,
748903489,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,5s,7c,fold,0.0,0,56.74,0.75,0.5,0.0,,,,,
748903641,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,Qh,10s,fold,0.0,0,56.24,8.5,6.5,0.5,,,,,
748903797,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,10h,9h,raise,0.75,0,55.99,0.75,0.5,0.25,Qd,6d,9c,6c,Ac
748903797,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,10h,9h,raise,1.0,0,55.24,2.0,1.0,1.0,Qd,6d,9c,6c,Ac
748903797,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,10h,9h,raise,1.26,0,54.24,4.0,2.0,2.0,Qd,6d,9c,6c,Ac
748903797,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,10h,9h,check,0.0,0,52.980000000000004,6.52,3.26,3.26,Qd,6d,9c,6c,Ac
748904266,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,Kc,2c,fold,0.0,0,59.18,2.25,1.0,0.0,Qs,10d,Qh,,
748904476,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,8s,7c,fold,0.0,0,59.18,2.25,1.5,0.0,,,,,
748904762,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,8s,9c,fold,0.0,0,59.18,0.75,0.5,0.0,Ac,8c,Qs,,
748905010,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,Qs,5c,fold,0.0,0,59.18,0.75,0.5,0.0,,,,,
748905140,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,8c,As,raise,1.34,0,58.68,1.0,0.5,0.5,,,,,
748905341,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,Kc,6c,fold,0.0,0,59.43,1.75,1.0,0.25,Ac,8d,5s,Qh,6h
748905695,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,6h,3d,fold,0.0,0,59.43,1.75,1.0,0.0,Jh,2c,4h,9h,4c
748906377,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,5h,9c,fold,0.0,0,61.7,0.75,0.5,0.0,2d,Qh,3d,5d,10s
748906752,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,4c,10c,fold,0.0,0,61.7,0.75,0.5,0.0,,,,,
748906898,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,Jd,Jh,raise,2.25,0,61.2,2.0,0.5,0.5,,,,,
748907108,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,Ks,7d,fold,0.0,0,62.95,1.75,1.0,0.25,,,,,
748907238,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,3c,3h,raise,1.5,0,62.95,0.75,0.5,0.0,,,,,
748907238,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,3c,3h,fold,0.0,0,61.45,7.0,5.0,1.5,,,,,
748907508,data/File203.txt,4,5,0.25,0.5,IlxxxlI,3,8c,3s,fold,0.0,0,61.45,0.75,0.5,0.0,,,,,
748907704,data/File203.txt,5,6,0.25,0.5,IlxxxlI,3,2s,Jc,fold,0.0,0,61.45,1.75,1.0,0.0,5s,Kd,5d,,
748907912,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,6c,Qd,fold,0.0,0,61.45,0.75,0.5,0.0,2c,4s,Qh,,
748908249,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,9d,3d,check,0.0,0,60.95,1.0,0.5,0.5,Kc,6c,2c,,
748908249,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,9d,3d,fold,0.0,0,60.95,1.63,1.13,0.5,Kc,6c,2c,,
748908439,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,Jc,6c,raise,1.0,0,60.7,0.75,0.5,0.25,,,,,
748908439,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,Jc,6c,fold,0.0,0,59.7,5.25,4.0,1.25,,,,,
748908624,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,6s,2h,fold,0.0,0,59.7,0.75,0.5,0.0,,,,,
748908737,data/File203.txt,4,6,0.25,0.5,IlxxxlI,3,10h,6d,fold,0.0,0,59.7,0.75,0.5,0.0,,,,,
748908847,data/File203.txt,6,1,0.25,0.5,IlxxxlI,3,Ks,9h,fold,0.0,0,59.7,0.75,0.5,0.0,,,,,
748908970,data/File203.txt,1,2,0.25,0.5,IlxxxlI,3,Jh,6s,fold,0.0,0,59.2,1.75,1.0,0.5,,,,,
748909129,data/File203.txt,2,3,0.25,0.5,IlxxxlI,3,Qh,5d,fold,0.0,0,58.95,1.25,0.5,0.25,2d,3s,Ah,Kh,
748909511,data/File203.txt,3,4,0.25,0.5,IlxxxlI,3,5h,Ac,fold,0.0,0,58.95,1.75,1.0,0.0,,,,,
